證券名稱,簡稱,日期,外資總投資股數,個股買賣超股數,外資總投資比率%-TSE,流通在外股數-TEJ
2330   ,台積電       ,20110819, 18701871,     7852,  72.16, 25914547
2330   ,台積電       ,20110822, 18713694,     8596,  72.21, 25914547
2330   ,台積電       ,20110823, 18731220,    16874,  72.28, 25914547
2330   ,台積電       ,20110824, 18740147,     3403,  72.31, 25914547
2330   ,台積電       ,20110825, 18746692,     5321,  72.34, 25914547
2330   ,台積電       ,20110826, 18757516,    10824,  72.38, 25914547
2330   ,台積電       ,20110829, 18771543,    14026,  72.43, 25914547
2330   ,台積電       ,20110830, 18773211,    -1970,  72.44, 25914547
2330   ,台積電       ,20110831, 18761636,    -2586,  72.39, 25914984
2330   ,台積電       ,20110901, 18780256,    13630,  72.47, 25914984
2330   ,台積電       ,20110902, 18758438,   -18857,  72.38, 25914984
2330   ,台積電       ,20110905, 18749788,   -11426,  72.35, 25914984
2330   ,台積電       ,20110906, 18740657,    -6109,  72.31, 25914984
2330   ,台積電       ,20110907, 18757425,    10321,  72.38, 25914984
2330   ,台積電       ,20110908, 18769426,     1760,  72.42, 25914984
2330   ,台積電       ,20110909, 18783263,    13837,  72.48, 25914984
2330   ,台積電       ,20110913, 18777515,    -5684,  72.46, 25914984
2330   ,台積電       ,20110914, 18777091,    -4278,  72.45, 25914984
2330   ,台積電       ,20110915, 18791002,    13860,  72.51, 25914984
2330   ,台積電       ,20110916, 18832632,    41631,  72.67, 25914984
2330   ,台積電       ,20110919, 18837680,     8100,  72.69, 25914984
2330   ,台積電       ,20110920, 18845083,     4137,  72.72, 25914984
2330   ,台積電       ,20110921, 18874980,    32044,  72.83, 25914984
2330   ,台積電       ,20110922, 18848592,   -26361,  72.73, 25914984
2330   ,台積電       ,20110923, 18820398,   -24091,  72.62, 25914984
2330   ,台積電       ,20110926, 18796010,    -9253,  72.53, 25914984
2330   ,台積電       ,20110927, 18805727,    22064,  72.56, 25914984
2330   ,台積電       ,20110928, 18814941,    14724,  72.60, 25914984
2330   ,台積電       ,20110929, 18829901,    14960,  72.66, 25914984
2330   ,台積電       ,20110930, 18834141,     4240,  72.67, 25915149
2330   ,台積電       ,20111003, 18821637,   -12493,  72.63, 25915149
2330   ,台積電       ,20111004, 18829445,     9460,  72.66, 25915149
2330   ,台積電       ,20111005, 18823395,    -6178,  72.63, 25915149
2330   ,台積電       ,20111006, 18816690,    -6705,  72.61, 25915149
2330   ,台積電       ,20111007, 18820337,     3647,  72.62, 25915149
2330   ,台積電       ,20111011, 18834766,    15830,  72.68, 25915149
2330   ,台積電       ,20111012, 18843991,    14205,  72.71, 25915149
2330   ,台積電       ,20111013, 18858271,    18734,  72.77, 25915149
2330   ,台積電       ,20111014, 18878458,    21681,  72.84, 25915149
2330   ,台積電       ,20111017, 18882453,    25171,  72.86, 25915149
2330   ,台積電       ,20111018, 18884334,     1595,  72.87, 25915149
2330   ,台積電       ,20111019, 18893354,     9021,  72.90, 25915149
2330   ,台積電       ,20111020, 18888611,    -4737,  72.88, 25915149
2330   ,台積電       ,20111021, 18894029,     5418,  72.90, 25915149
2330   ,台積電       ,20111024, 18931207,    37995,  73.05, 25915149
2330   ,台積電       ,20111025, 18930601,     -665,  73.05, 25915149
2330   ,台積電       ,20111026, 18943523,    12285,  73.10, 25915149
2330   ,台積電       ,20111027, 18955116,    11593,  73.14, 25915149
2330   ,台積電       ,20111028, 19004694,    49577,  73.33, 25915149
2330   ,台積電       ,20111031, 19029652,    24958,  73.43, 25915343
2330   ,台積電       ,20111101, 19051526,    21579,  73.51, 25915343
2330   ,台積電       ,20111102, 19057034,     5508,  73.53, 25915343
2330   ,台積電       ,20111103, 19055541,    -1492,  73.53, 25915343
2330   ,台積電       ,20111104, 19088198,    32655,  73.65, 25915343
2330   ,台積電       ,20111107, 19104978,    16780,  73.72, 25915343
2330   ,台積電       ,20111108, 19110901,     5758,  73.74, 25915343
2330   ,台積電       ,20111109, 19116909,     6008,  73.76, 25915343
2330   ,台積電       ,20111110, 19111716,    -5193,  73.74, 25915343
2330   ,台積電       ,20111111, 19110219,     -720,  73.74, 25915343
2330   ,台積電       ,20111114, 19155657,    45857,  73.91, 25915343
2330   ,台積電       ,20111115, 19178613,    23017,  74.00, 25915343
2330   ,台積電       ,20111116, 19196278,    17665,  74.07, 25915343
2330   ,台積電       ,20111117, 19203441,     7163,  74.10, 25915343
2330   ,台積電       ,20111118, 19199026,    -4215,  74.08, 25915343
2330   ,台積電       ,20111121, 19201236,    -2063,  74.09, 25915343
2330   ,台積電       ,20111122, 19218442,    17826,  74.16, 25915343
2330   ,台積電       ,20111123, 19215086,    -2848,  74.14, 25915343
2330   ,台積電       ,20111124, 19209571,    -6533,  74.12, 25915343
2330   ,台積電       ,20111125, 19200329,    -8403,  74.09, 25915343
2330   ,台積電       ,20111128, 19203887,     1441,  74.10, 25915343
2330   ,台積電       ,20111129, 19212975,     9088,  74.14, 25915343
2330   ,台積電       ,20111130, 19228649,    15674,  74.20, 25916556
2330   ,台積電       ,20111201, 19282082,    53898,  74.40, 25916556
2330   ,台積電       ,20111202, 19297645,    15563,  74.46, 25916556
2330   ,台積電       ,20111205, 19313516,    15747,  74.52, 25916556
2330   ,台積電       ,20111206, 19328891,    10542,  74.58, 25916556
2330   ,台積電       ,20111207, 19354579,    25688,  74.68, 25916556
2330   ,台積電       ,20111208, 19362175,     6596,  74.71, 25916556
2330   ,台積電       ,20111209, 19356594,    -5581,  74.69, 25916556
2330   ,台積電       ,20111212, 19361116,     4497,  74.71, 25916556
2330   ,台積電       ,20111213, 19367298,     6172,  74.73, 25916556
2330   ,台積電       ,20111214, 19366498,     -825,  74.73, 25916556
2330   ,台積電       ,20111215, 19351501,   -14997,  74.67, 25916556
2330   ,台積電       ,20111216, 19351712,      311,  74.67, 25916556
2330   ,台積電       ,20111219, 19353301,     1602,  74.68, 25916556
2330   ,台積電       ,20111220, 19354316,     1015,  74.68, 25915556
2330   ,台積電       ,20111221, 19375006,    20340,  74.76, 25915556
2330   ,台積電       ,20111222, 19366675,    -7483,  74.73, 25915556
2330   ,台積電       ,20111223, 19369020,     2287,  74.74, 25915556
2330   ,台積電       ,20111226, 19369655,      635,  74.74, 25915556
2330   ,台積電       ,20111227, 19376154,     6499,  74.77, 25915556
2330   ,台積電       ,20111228, 19381754,     5600,  74.79, 25915556
2330   ,台積電       ,20111229, 19397109,    15355,  74.85, 25915556
2330   ,台積電       ,20111230, 19405846,     8737,  74.88, 25916222
2330   ,台積電       ,20120102, 19408328,     2482,  74.89, 25916222
2330   ,台積電       ,20120103, 19419489,    11161,  74.94, 25916222
2330   ,台積電       ,20120104, 19421142,     1652,  74.94, 25916222
2330   ,台積電       ,20120105, 19430065,     8923,  74.98, 25916222
2330   ,台積電       ,20120106, 19425195,    -4870,  74.96, 25916222
2330   ,台積電       ,20120109, 19426210,     1022,  74.96, 25916222
2330   ,台積電       ,20120110, 19459248,    33038,  75.09, 25916222
2330   ,台積電       ,20120111, 19468679,     9431,  75.13, 25916222
2330   ,台積電       ,20120112, 19493268,    24591,  75.22, 25916222
2330   ,台積電       ,20120113, 19524623,    31955,  75.34, 25916222
2330   ,台積電       ,20120116, 19515317,    -9306,  75.31, 25916222
2330   ,台積電       ,20120117, 19523041,     7724,  75.33, 25916222
2330   ,台積電       ,20120118, 19546675,    23659,  75.43, 25916222
2330   ,台積電       ,20120130, 19592085,    45411,  75.60, 25916222
2330   ,台積電       ,20120131, 19600940,     8855,  75.64, 25916527
2330   ,台積電       ,20120201, 19605482,     4135,  75.65, 25916527
2330   ,台積電       ,20120202, 19616286,    11035,  75.69, 25916527
2330   ,台積電       ,20120203, 19595872,   -20414,  75.62, 25916527
2330   ,台積電       ,20120204, 19594662,    -3710,  75.61, 25916527
2330   ,台積電       ,20120206, 19610860,    18774,  75.67, 25916527
2330   ,台積電       ,20120207, 19619159,     8299,  75.71, 25916527
2330   ,台積電       ,20120208, 19626382,     3569,  75.73, 25916527
2330   ,台積電       ,20120209, 19633050,     6668,  75.76, 25916527
2330   ,台積電       ,20120210, 19644038,    12488,  75.80, 25916527
2330   ,台積電       ,20120213, 19649046,     1356,  75.82, 25916527
2330   ,台積電       ,20120214, 19665831,    14902,  75.89, 25916527
2330   ,台積電       ,20120215, 19691985,    26154,  75.99, 25916527
2330   ,台積電       ,20120216, 19713935,    21950,  76.07, 25916527
2330   ,台積電       ,20120217, 19744778,    30843,  76.19, 25916527
2330   ,台積電       ,20120220, 19749728,     4951,  76.21, 25916527
2330   ,台積電       ,20120221, 19760430,    11114,  76.25, 25916527
2330   ,台積電       ,20120222, 19772843,     9104,  76.30, 25916527
2330   ,台積電       ,20120223, 19758755,   -14088,  76.24, 25916527
2330   ,台積電       ,20120224, 19761949,     1247,  76.26, 25916527
2330   ,台積電       ,20120229, 19801891,    39942,  76.41, 25917753
2330   ,台積電       ,20120301, 19805307,     3466,  76.42, 25917753
2330   ,台積電       ,20120302, 19800472,    -4835,  76.41, 25917753
2330   ,台積電       ,20120303, 19800257,     -175,  76.40, 25917753
2330   ,台積電       ,20120305, 19798592,    -1665,  76.40, 25917753
2330   ,台積電       ,20120306, 19798715,      123,  76.40, 25917753
2330   ,台積電       ,20120307, 19802559,     3843,  76.41, 25917753
2330   ,台積電       ,20120308, 19809357,     6798,  76.44, 25917753
2330   ,台積電       ,20120309, 19811884,     2527,  76.45, 25917753
2330   ,台積電       ,20120312, 19828043,    16159,  76.51, 25917753
2330   ,台積電       ,20120313, 19863284,    34578,  76.65, 25917753
2330   ,台積電       ,20120314, 19890281,    26696,  76.75, 25917753
2330   ,台積電       ,20120315, 19901511,    10931,  76.80, 25917753
2330   ,台積電       ,20120316, 19904289,     2678,  76.81, 25917753
2330   ,台積電       ,20120319, 19923094,    18880,  76.88, 25917753
2330   ,台積電       ,20120320, 19935524,    12061,  76.93, 25917753
2330   ,台積電       ,20120321, 19953534,    18010,  77.00, 25917753
2330   ,台積電       ,20120322, 19974539,    20760,  77.08, 25917753
2330   ,台積電       ,20120323, 19991783,    17345,  77.14, 25917753
2330   ,台積電       ,20120326, 19971353,   -20430,  77.06, 25917753
2330   ,台積電       ,20120327, 19993351,    21998,  77.15, 25917753
2330   ,台積電       ,20120328, 19998175,     4826,  77.17, 25917753
2330   ,台積電       ,20120329, 19995480,    -2695,  77.16, 25917753
2330   ,台積電       ,20120330, 19988355,    -7125,  77.13, 25920604
2330   ,台積電       ,20120402, 19993584,     5229,  77.15, 25920604
2330   ,台積電       ,20120403, 19995632,     2007,  77.16, 25920604
2330   ,台積電       ,20120405, 19985516,   -10116,  77.12, 25920604
2330   ,台積電       ,20120406, 19971269,   -14247,  77.06, 25920604
2330   ,台積電       ,20120409, 19957535,   -13734,  77.01, 25920604
2330   ,台積電       ,20120410, 19945986,   -11548,  76.97, 25920604
2330   ,台積電       ,20120411, 19933932,   -12064,  76.92, 25920604
2330   ,台積電       ,20120412, 19921542,   -12391,  76.87, 25920604
2330   ,台積電       ,20120413, 19935753,    14212,  76.93, 25920604
2330   ,台積電       ,20120416, 19935124,     -687,  76.93, 25920604
2330   ,台積電       ,20120417, 19931532,    -3592,  76.91, 25920604
2330   ,台積電       ,20120418, 19932316,     1752,  76.91, 25920604
2330   ,台積電       ,20120419, 19936379,     4063,  76.93, 25920604
2330   ,台積電       ,20120420, 19936155,     -344,  76.93, 25920604
2330   ,台積電       ,20120423, 19937378,     1220,  76.93, 25920604
2330   ,台積電       ,20120424, 19942853,     5869,  76.95, 25920604
2330   ,台積電       ,20120425, 19939406,    -3447,  76.94, 25920604
2330   ,台積電       ,20120426, 19936408,    -3000,  76.93, 25920604
2330   ,台積電       ,20120427, 19971641,    35233,  77.07, 25920604
2330   ,台積電       ,20120430, 19988033,    16573,  77.13, 25920709
2330   ,台積電       ,20120502, 19995405,     5944,  77.16, 25920709
2330   ,台積電       ,20120503, 20002433,     6740,  77.18, 25920709
2330   ,台積電       ,20120504, 19990815,   -11618,  77.14, 25920709
2330   ,台積電       ,20120507, 19966700,   -23510,  77.05, 25920709
2330   ,台積電       ,20120508, 19940338,   -24483,  76.95, 25920709
2330   ,台積電       ,20120509, 19924909,   -14429,  76.89, 25920709
2330   ,台積電       ,20120510, 19925389,     1085,  76.89, 25920709
2330   ,台積電       ,20120511, 19916298,    -9091,  76.85, 25920709
2330   ,台積電       ,20120514, 19916517,        8,  76.85, 25920709
2330   ,台積電       ,20120515, 19913076,    -2109,  76.84, 25920709
2330   ,台積電       ,20120516, 19883631,   -29445,  76.73, 25920709
2330   ,台積電       ,20120517, 19891460,     7829,  76.76, 25920709
2330   ,台積電       ,20120518, 19867809,   -31691,  76.64, 25920709
2330   ,台積電       ,20120521, 19857524,    -9195,  76.60, 25920709
2330   ,台積電       ,20120522, 19842941,   -14584,  76.55, 25920709
2330   ,台積電       ,20120523, 19807005,   -35136,  76.41, 25920709
2330   ,台積電       ,20120524, 19800370,    -6029,  76.38, 25920709
2330   ,台積電       ,20120525, 19790873,    -9446,  76.35, 25920709
2330   ,台積電       ,20120528, 19790545,      187,  76.35, 25920709
2330   ,台積電       ,20120529, 19788722,    -1307,  76.34, 25920709
2330   ,台積電       ,20120530, 19780122,    -8603,  76.31, 25920709
2330   ,台積電       ,20120531, 19786138,     6016,  76.33, 25920709
2330   ,台積電       ,20120601, 19760644,   -25495,  76.23, 25920709
2330   ,台積電       ,20120604, 19744792,   -15852,  76.17, 25920709
2330   ,台積電       ,20120605, 19738591,    -5596,  76.14, 25920709
2330   ,台積電       ,20120606, 19724340,   -14252,  76.09, 25920709
2330   ,台積電       ,20120607, 19738528,    14187,  76.14, 25920709
2330   ,台積電       ,20120608, 19722327,   -15901,  76.08, 25920709
2330   ,台積電       ,20120611, 19731918,     9696,  76.12, 25920709
2330   ,台積電       ,20120612, 19727655,    -4263,  76.10, 25920709
2330   ,台積電       ,20120613, 19727810,      155,  76.10, 25920709
2330   ,台積電       ,20120614, 19721053,    -6757,  76.08, 25920709
2330   ,台積電       ,20120615, 19705830,   -15279,  76.02, 25920709
2330   ,台積電       ,20120618, 19718004,    12264,  76.07, 25920709
2330   ,台積電       ,20120619, 19715581,    -2460,  76.06, 25920709
2330   ,台積電       ,20120620, 19722328,     9307,  76.08, 25920709
2330   ,台積電       ,20120621, 19714546,    -7114,  76.05, 25920709
2330   ,台積電       ,20120622, 19712010,    -2520,  76.04, 25920709
2330   ,台積電       ,20120625, 19695067,   -16943,  75.98, 25920709
2330   ,台積電       ,20120626, 19674947,   -19810,  75.90, 25920709
2330   ,台積電       ,20120627, 19669025,    -5911,  75.88, 25920709
2330   ,台積電       ,20120628, 19652976,     4879,  75.81, 25920709
2330   ,台積電       ,20120629, 19655924,     3454,  75.83, 25920709
2330   ,台積電       ,20120702, 19653650,    -2284,  75.82, 25920709
2330   ,台積電       ,20120703, 19667125,    18287,  75.87, 25920709
2330   ,台積電       ,20120704, 19661274,      733,  75.85, 25920709
2330   ,台積電       ,20120705, 19672990,    11716,  75.89, 25920709
2330   ,台積電       ,20120706, 19682886,    10046,  75.93, 25920709
2330   ,台積電       ,20120709, 19672348,   -10537,  75.89, 25920709
2330   ,台積電       ,20120710, 19659022,   -14476,  75.84, 25920709
2330   ,台積電       ,20120711, 19631881,   -28381,  75.73, 25920709
2330   ,台積電       ,20120712, 19594269,   -38201,  75.59, 25920709
2330   ,台積電       ,20120713, 19575148,   -18946,  75.51, 25920709
2330   ,台積電       ,20120716, 19561152,   -13996,  75.46, 25920709
2330   ,台積電       ,20120717, 19540232,   -24145,  75.38, 25920709
2330   ,台積電       ,20120718, 19528934,   -15102,  75.34, 25920709
2330   ,台積電       ,20120719, 19554564,    24380,  75.43, 25920709
2330   ,台積電       ,20120720, 19546486,   -10103,  75.40, 25920709
2330   ,台積電       ,20120723, 19518427,   -29863,  75.30, 25920709
2330   ,台積電       ,20120724, 19504450,   -13048,  75.24, 25920709
2330   ,台積電       ,20120725, 19489567,   -15158,  75.18, 25920709
2330   ,台積電       ,20120726, 19503273,    15455,  75.24, 25920709
2330   ,台積電       ,20120727, 19544564,    41292,  75.40, 25920709
2330   ,台積電       ,20120730, 19566580,    22116,  75.48, 25920709
2330   ,台積電       ,20120731, 19593620,    27040,  75.59, 25920990
2330   ,台積電       ,20120801, 19588523,    -7048,  75.57, 25920990
2330   ,台積電       ,20120803, 19594193,     7221,  75.59, 25920990
2330   ,台積電       ,20120806, 19612166,    18473,  75.66, 25920990
2330   ,台積電       ,20120807, 19634454,    21488,  75.74, 25920990
2330   ,台積電       ,20120808, 19638784,     4900,  75.76, 25920990
2330   ,台積電       ,20120809, 19669367,    32312,  75.88, 25920990
2330   ,台積電       ,20120810, 19674765,     5232,  75.90, 25920990
2330   ,台積電       ,20120813, 19687993,    13228,  75.95, 25920990
2330   ,台積電       ,20120814, 19704636,    18182,  76.01, 25920990
2330   ,台積電       ,20120815, 19720764,     7924,  76.08, 25920990
2330   ,台積電       ,20120816, 19730935,    11715,  76.12, 25920990
2330   ,台積電       ,20120817, 19729278,    -1658,  76.11, 25920990
2330   ,台積電       ,20120820, 19737217,     8440,  76.14, 25920990
2330   ,台積電       ,20120821, 19764450,    25733,  76.24, 25920990
2330   ,台積電       ,20120822, 19754816,    -9634,  76.21, 25920990
2330   ,台積電       ,20120823, 19757374,     4302,  76.22, 25920990
2330   ,台積電       ,20120824, 19756455,    -3162,  76.21, 25920990
2330   ,台積電       ,20120827, 19769611,    13156,  76.26, 25920990
2330   ,台積電       ,20120828, 19773877,     4707,  76.28, 25920990
2330   ,台積電       ,20120829, 19777786,     4707,  76.30, 25920990
2330   ,台積電       ,20120830, 19795869,     3148,  76.37, 25920990
2330   ,台積電       ,20120831, 19804063,     2918,  76.40, 25921634
2330   ,台積電       ,20120903, 19806980,     3232,  76.41, 25921634
2330   ,台積電       ,20120904, 19812358,     5378,  76.43, 25921634
2330   ,台積電       ,20120905, 19793457,   -18837,  76.36, 25921634
2330   ,台積電       ,20120906, 19785371,    -9958,  76.33, 25921634
2330   ,台積電       ,20120907, 19815652,    29101,  76.44, 25921634
2330   ,台積電       ,20120910, 19816675,     1023,  76.45, 25921634
2330   ,台積電       ,20120911, 19831719,    15044,  76.50, 25921634
2330   ,台積電       ,20120912, 19838408,     6819,  76.53, 25921634
2330   ,台積電       ,20120913, 19854458,    16050,  76.59, 25921634
2330   ,台積電       ,20120914, 19882717,    25410,  76.70, 25921634
2330   ,台積電       ,20120917, 19891599,     8943,  76.74, 25921634
2330   ,台積電       ,20120918, 19898609,     4079,  76.76, 25921634
2330   ,台積電       ,20120919, 19904884,     6479,  76.79, 25921634
2330   ,台積電       ,20120920, 19911295,     6585,  76.81, 25921634
2330   ,台積電       ,20120921, 19927903,    16819,  76.88, 25921634
2330   ,台積電       ,20120924, 19938586,     9953,  76.92, 25921634
2330   ,台積電       ,20120925, 19947644,     7820,  76.95, 25921634
2330   ,台積電       ,20120926, 19960337,    12568,  77.00, 25921634
2330   ,台積電       ,20120927, 19991899,    26695,  77.12, 25921634
2330   ,台積電       ,20120928, 20019087,    27188,  77.23, 25922047
2330   ,台積電       ,20121001, 20026999,     7912,  77.26, 25922047
2330   ,台積電       ,20121002, 20033782,     6783,  77.28, 25922047
2330   ,台積電       ,20121003, 20041280,     8249,  77.31, 25922047
2330   ,台積電       ,20121004, 20054848,    17236,  77.36, 25922047
2330   ,台積電       ,20121005, 20070000,    13152,  77.42, 25922047
2330   ,台積電       ,20121008, 20071948,     1176,  77.43, 25922047
2330   ,台積電       ,20121009, 20066799,    -5189,  77.41, 25922047
2330   ,台積電       ,20121011, 20043027,   -23600,  77.32, 25922047
2330   ,台積電       ,20121012, 20048493,     5416,  77.34, 25922047
2330   ,台積電       ,20121015, 20051345,     2842,  77.35, 25922047
2330   ,台積電       ,20121016, 20054845,     1083,  77.36, 25922047
2330   ,台積電       ,20121017, 20051554,    -3044,  77.35, 25922047
2330   ,台積電       ,20121018, 20059033,     7851,  77.38, 25922047
2330   ,台積電       ,20121019, 20058666,      623,  77.38, 25922047
2330   ,台積電       ,20121022, 20056124,    -1552,  77.37, 25922047
2330   ,台積電       ,20121023, 20055979,     -145,  77.37, 25922047
2330   ,台積電       ,20121024, 20049671,    -3181,  77.35, 25922047
2330   ,台積電       ,20121025, 20035155,   -12486,  77.29, 25922047
2330   ,台積電       ,20121026, 20052650,    19305,  77.36, 25922047
2330   ,台積電       ,20121029, 20061182,     9199,  77.39, 25922047
2330   ,台積電       ,20121030, 20060426,      408,  77.39, 25922047
2330   ,台積電       ,20121031, 20062146,     4407,  77.39, 25922762
2330   ,台積電       ,20121101, 20067712,     5550,  77.41, 25922762
2330   ,台積電       ,20121102, 20080306,    12653,  77.46, 25922762
2330   ,台積電       ,20121105, 20090781,    10476,  77.50, 25922762
2330   ,台積電       ,20121106, 20094831,     4646,  77.52, 25922762
2330   ,台積電       ,20121107, 20100648,     5822,  77.54, 25922762
2330   ,台積電       ,20121108, 20106307,    -1471,  77.56, 25922762
2330   ,台積電       ,20121109, 20113267,     6972,  77.59, 25922762
2330   ,台積電       ,20121112, 20122935,     9668,  77.63, 25922762
2330   ,台積電       ,20121113, 20112766,   -10170,  77.59, 25922762
2330   ,台積電       ,20121114, 20109313,     -576,  77.58, 25922762
2330   ,台積電       ,20121115, 20109203,     -110,  77.57, 25922762
2330   ,台積電       ,20121116, 20108087,     -519,  77.57, 25922762
2330   ,台積電       ,20121119, 20108865,      577,  77.57, 25922762
2330   ,台積電       ,20121120, 20108691,      187,  77.57, 25922762
2330   ,台積電       ,20121121, 20108746,     -658,  77.57, 25922762
2330   ,台積電       ,20121122, 20112308,     3562,  77.59, 25922762
2330   ,台積電       ,20121123, 20132677,    20956,  77.67, 25922762
2330   ,台積電       ,20121126, 20134564,     1517,  77.67, 25922762
2330   ,台積電       ,20121127, 20138818,     1055,  77.69, 25922762
2330   ,台積電       ,20121128, 20129465,    -9821,  77.65, 25922762
2330   ,台積電       ,20121129, 20142407,    10658,  77.70, 25922762
2330   ,台積電       ,20121130, 20143730,     7348,  77.71, 25923710
2330   ,台積電       ,20121203, 20138778,    -4652,  77.69, 25923710
2330   ,台積電       ,20121204, 20123297,   -16601,  77.63, 25923710
2330   ,台積電       ,20121205, 20119166,    -5569,  77.61, 25923710
2330   ,台積電       ,20121206, 20120218,     3522,  77.62, 25923710
2330   ,台積電       ,20121207, 20128431,     8084,  77.65, 25923710
2330   ,台積電       ,20121210, 20126454,    -4357,  77.64, 25923710
2330   ,台積電       ,20121211, 20138412,     9000,  77.69, 25923710
2330   ,台積電       ,20121212, 20141588,     1165,  77.70, 25923710
2330   ,台積電       ,20121213, 20144918,     4142,  77.71, 25923710
2330   ,台積電       ,20121214, 20147736,     2783,  77.72, 25923710
2330   ,台積電       ,20121217, 20138528,    -8780,  77.69, 25923710
2330   ,台積電       ,20121218, 20132479,    -6209,  77.66, 25923710
2330   ,台積電       ,20121219, 20141537,     3805,  77.70, 25923710
2330   ,台積電       ,20121220, 20139718,    -1819,  77.69, 25923710
2330   ,台積電       ,20121221, 20132710,    -6798,  77.67, 25923710
2330   ,台積電       ,20121222, 20133862,     1152,  77.67, 25923710
2330   ,台積電       ,20121224, 20131803,     3681,  77.66, 25923710
2330   ,台積電       ,20121225, 20138954,     7526,  77.69, 25923710
2330   ,台積電       ,20121226, 20141735,     4861,  77.70, 25923710
2330   ,台積電       ,20121227, 20145129,     3395,  77.71, 25923710
2330   ,台積電       ,20121228, 20153408,     9378,  77.75, 25924435
2330   ,台積電       ,20130102, 20169803,    13859,  77.81, 25924435
2330   ,台積電       ,20130103, 20184759,    14955,  77.87, 25924435
2330   ,台積電       ,20130104, 20194073,     9245,  77.90, 25924435
2330   ,台積電       ,20130107, 20194064,     -339,  77.90, 25924435
2330   ,台積電       ,20130108, 20195605,     1541,  77.91, 25924435
2330   ,台積電       ,20130109, 20200323,     5754,  77.93, 25924435
2330   ,台積電       ,20130110, 20203242,     2917,  77.94, 25924435
2330   ,台積電       ,20130111, 20211437,     8196,  77.97, 25924435
2330   ,台積電       ,20130114, 20222784,     8365,  78.01, 25924435
2330   ,台積電       ,20130115, 20224332,    -1381,  78.02, 25924435
2330   ,台積電       ,20130116, 20224902,      570,  78.02, 25924435
2330   ,台積電       ,20130117, 20225797,     1590,  78.02, 25924435
2330   ,台積電       ,20130118, 20247663,    21850,  78.11, 25924435
2330   ,台積電       ,20130121, 20246329,    -1368,  78.10, 25924435
2330   ,台積電       ,20130122, 20249159,     3383,  78.11, 25924435
2330   ,台積電       ,20130123, 20254075,     4916,  78.13, 25924435
2330   ,台積電       ,20130124, 20240989,   -11586,  78.08, 25924435
2330   ,台積電       ,20130125, 20230777,   -11212,  78.04, 25924435
2330   ,台積電       ,20130128, 20226695,    -4082,  78.03, 25924435
2330   ,台積電       ,20130129, 20236733,    10037,  78.07, 25924435
2330   ,台積電       ,20130130, 20247886,    10153,  78.11, 25924435
2330   ,台積電       ,20130131, 20248763,      407,  78.11, 25924435
2330   ,台積電       ,20130201, 20252813,     4050,  78.13, 25924435
2330   ,台積電       ,20130204, 20268269,    14638,  78.19, 25924435
2330   ,台積電       ,20130205, 20272224,     3955,  78.20, 25924435
2330   ,台積電       ,20130206, 20280159,    15487,  78.23, 25925694
2330   ,台積電       ,20130218, 20299181,    19022,  78.31, 25925694
2330   ,台積電       ,20130219, 20303940,     4759,  78.33, 25925694
2330   ,台積電       ,20130220, 20317578,    13638,  78.38, 25925694
2330   ,台積電       ,20130221, 20319820,     2132,  78.39, 25925694
2330   ,台積電       ,20130222, 20306011,   -13809,  78.33, 25925694
2330   ,台積電       ,20130223, 20310147,     4136,  78.35, 25925694
2330   ,台積電       ,20130225, 20305765,    -4085,  78.33, 25925694
2330   ,台積電       ,20130226, 20297131,    -8780,  78.30, 25925694
2330   ,台積電       ,20130227, 20270464,   -26706,  78.20, 25926367
2330   ,台積電       ,20130301, 20267334,    -3130,  78.18, 25926367
2330   ,台積電       ,20130304, 20247190,   -20124,  78.11, 25926367
2330   ,台積電       ,20130305, 20250834,     3494,  78.12, 25926367
2330   ,台積電       ,20130306, 20254756,     3921,  78.14, 25926367
2330   ,台積電       ,20130307, 20255668,      903,  78.14, 25926367
2330   ,台積電       ,20130308, 20264378,     8710,  78.17, 25926367
2330   ,台積電       ,20130311, 20260294,    -7075,  78.16, 25926367
2330   ,台積電       ,20130312, 20264240,     2976,  78.17, 25926367
2330   ,台積電       ,20130313, 20273759,     9519,  78.21, 25926367
2330   ,台積電       ,20130314, 20270528,    -3381,  78.20, 25926367
2330   ,台積電       ,20130315, 20263466,    -7113,  78.17, 25926367
2330   ,台積電       ,20130318, 20238066,   -26765,  78.07, 25926367
2330   ,台積電       ,20130319, 20213072,   -26019,  77.98, 25926367
2330   ,台積電       ,20130320, 20180431,   -32641,  77.85, 25926367
2330   ,台積電       ,20130321, 20152632,   -28199,  77.74, 25926367
2330   ,台積電       ,20130322, 20129856,   -22766,  77.65, 25926367
2330   ,台積電       ,20130325, 20133286,     3430,  77.67, 25926367
2330   ,台積電       ,20130326, 20121979,    -8928,  77.62, 25926367
2330   ,台積電       ,20130327, 20123180,      170,  77.63, 25926367
2330   ,台積電       ,20130328, 20117673,    -5517,  77.61, 25926367
2330   ,台積電       ,20130329, 20118150,      468,  77.61, 25928232
2330   ,台積電       ,20130401, 20119945,     1795,  77.62, 25928232
2330   ,台積電       ,20130402, 20115426,    -6540,  77.60, 25928232
2330   ,台積電       ,20130403, 20112211,    -2785,  77.59, 25928232
2330   ,台積電       ,20130408, 20096823,   -15828,  77.53, 25928232
2330   ,台積電       ,20130409, 20073572,   -23261,  77.44, 25928232
2330   ,台積電       ,20130410, 20061382,   -12186,  77.39, 25928232
